"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2002","P","10906","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2003","P","11252","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2004","P","11679","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2005","P","12030","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2006","P","12622","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2007","P","13065","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2008","P","13696","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2009","P","14299","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2010","P","14752","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2011","P","14857","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2012","P","15091","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2013","P","15390","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2014","P","15599","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2015","P","15709","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2016","P","15895","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2017","P","16169","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2018","P","16552","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2019","P","16888","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","","12","285456","4.2"
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","1999","P","30438","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2000","P","33819","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2001","P","36106","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2002","P","38364","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2003","P","40806","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2004","P","43201","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2005","P","45793","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2006","P","48586","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2007","P","51053","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2008","P","53060","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2009","P","55724","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2010","P","57017","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2011","P","61895","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2012","P","66213","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2013","P","69939","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2014","P","73697","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2015","P","77329","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2016","P","82317","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2017","P","85788","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2018","P","91103","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2019","P","96168","."
"Males","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","","61","1238416","4.93"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","1999","63","2768992","2.28"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2000","71","2780328","2.55"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2001","106","2789280","3.8"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2002","84","2794992","3.01"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2003","80","2805787","2.85"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2004","73","2814221","2.59"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2005","69","2827616","2.44"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2006","68","2843846","2.39"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2007","86","2857687","3.01"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2008","90","2870969","3.13"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2009","76","2879571","2.64"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2010","85","2885302","2.95"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2011","78","2891548","2.7"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2012","102","2893303","3.53"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2013","100","2899996","3.45"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2014","86","2904314","2.96"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2015","89","2903926","3.06"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2016","111","2907238","3.82"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2017","107","2911153","3.68"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2018","136","2917999","4.66"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","2019","94","2925321","3.21"
"Females","White","Indiana","Both","All Ages","1999","2019","Firearm","","1854","60073389","3.09"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","1999","30","273750","10.96"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2000","16","278844","5.74"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2001","23","283848","8.1"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2002","27","288465","9.36"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2003","21","293730","7.15"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2004","14","298818","4.69"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2005","18","304557","5.91"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2006","24","311695","7.7"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2007","24","317941","7.55"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2008","24","323939","7.41"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2009","10","329602","3.03"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2010","19","334045","5.69"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2011","14","338952","4.13"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2012","17","342289","4.97"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2013","20","346324","5.77"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2014","13","350184","3.71"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2015","32","353567","9.05"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2016","32","358500","8.93"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2017","34","363333","9.36"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2018","34","369099","9.21"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","2019","31","374311","8.28"
"Females","Black","Indiana","Both","All Ages","1999","2019","Firearm","","477","6835793","6.98"
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","1999","P","8277","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2000","P","9149","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2001","P","9850","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2002","P","10332","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2003","P","10723","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2004","P","11172","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2005","P","11654","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2006","P","12230","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2007","P","12726","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2008","P","13291","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2009","P","13813","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2010","P","14281","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2011","P","14494","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2012","P","14640","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2013","P","14888","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2014","P","15126","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2015","P","15362","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2016","P","15593","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2017","P","15912","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2018","P","16401","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2019","P","16757","."
"Females","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","","P","276671","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","1999","P","32335","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2000","P","34742","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2001","P","37180","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2002","P","39553","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2003","P","42126","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2004","P","44741","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2005","P","47654","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2006","P","50432","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2007","P","53100","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2008","P","55764","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2009","P","58491","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2010","P","60594","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2011","P","64937","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2012","P","68564","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2013","P","72296","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2014","P","75762","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2015","P","78802","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2016","P","82847","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2017","P","85900","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2018","P","90712","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","2019","P","95470","."
"Females","Asian/Pac Islander","Indiana","Both","All Ages","1999","2019","Firearm","","14","1272002","1.1"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","1999","163","1372916","11.87"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2000","165","1374495","12"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2001","167","1375397","12.14"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2002","166","1375965","12.06"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2003","178","1378448","12.91"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2004","174","1382123","12.59"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2005","168","1385968","12.12"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2006","155","1392522","11.13"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2007","136","1398264","9.73"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2008","186","1404470","13.24"
"Males","White","Iowa","Both","All Ages","1999","2019","Firearm","2009","166","1409638","11.78"
